name,type,start_date,athlete_count,average_cadence,average_heartrate,average_speed,distance,elapsed_time,has_heartrate,max_heartrate,max_speed,moving_time,sport_type,total_elevation_gain,kudos_count,achievement_count,pr_count
Evening Run,Run,2022-10-12T02:52:25Z,1,,,3.353,1126.5,336,False,,0,336,Run,0,2,0,0
Afternoon Run,Run,2022-10-12T00:43:41Z,3,75.5,137.6,3.54,9794.1,3129,True,166.0,5.33,2767,Run,38.8,3,0,0
Afternoon Run,Run,2022-10-12T00:34:07Z,1,76.6,131.7,3.805,734.4,249,True,149.0,4.87,193,Run,0.0,2,0,0
Morning Run,Run,2022-10-10T15:15:59Z,1,75.4,139.8,3.468,6284.4,3283,True,161.0,5.51,1812,Run,9.2,2,0,0
Afternoon Run,Run,2022-10-10T00:12:19Z,1,75.0,136.2,3.611,6665.5,2534,True,166.0,5.884,1846,Run,11.7,1,0,0
Lunch Run,Run,2022-10-08T19:12:05Z,1,75.1,145.8,3.567,3121.3,913,True,165.0,5.03,875,Run,6.0,2,0,0
Afternoon Run,Run,2022-10-08T00:01:45Z,1,75.1,131.9,3.618,3871.2,1486,True,159.0,6.594,1070,Run,6.0,2,0,0
Evening Run,Run,2022-10-04T01:51:38Z,1,75.9,134.0,3.488,1580.2,465,True,142.0,4.159,453,Run,0.0,1,0,0
Morning Run,Run,2022-10-03T14:32:19Z,1,75.9,142.6,3.472,10355.5,3804,True,158.0,4.986,2983,Run,18.4,2,0,0
Afternoon Run,Run,2022-10-01T20:09:39Z,1,74.7,152.3,3.411,3558.0,1131,True,165.0,4.358,1043,Run,6.0,2,0,0
Morning Run,Run,2022-10-01T15:31:32Z,1,75.8,132.5,3.376,2110.0,625,True,144.0,4.857,625,Run,44.7,1,0,0
Lunch Run,Run,2022-09-30T18:16:20Z,1,,,3.832,321.9,84,False,,0,84,Run,0,1,0,0
Morning Run,Run,2022-09-30T16:27:08Z,1,76.7,145.0,3.702,10895.6,4348,True,170.0,5.124,2943,Run,15.7,1,1,1
Evening Run,Run,2022-09-29T01:33:04Z,1,76.0,161.6,3.625,12601.4,4364,True,184.0,5.271,3476,Run,17.2,2,1,0
Evening Run,Run,2022-09-28T03:01:10Z,1,74.8,164.4,3.486,3098.8,918,True,180.0,4.107,889,Run,0.0,2,0,0
Evening Run,Run,2022-09-28T02:24:58Z,1,78.5,168.2,4.677,6440.3,1548,True,185.0,6.422,1377,Run,0.0,1,3,1
Evening Run,Run,2022-09-28T01:49:14Z,1,74.4,149.7,3.733,3225.5,1064,True,162.0,4.794,864,Run,0.0,2,0,0
Night Workout,Workout,2022-09-27T04:51:39Z,1,,153.8,0.0,0.0,2252,True,171.0,0.0,2252,Workout,0,1,0,0
Evening Run,Run,2022-09-27T02:00:30Z,1,75.3,139.9,3.667,3043.2,879,True,163.0,5.072,830,Run,0.0,1,0,0
Afternoon Run,Run,2022-09-24T21:20:31Z,1,77.0,157.0,3.583,5822.0,1744,True,172.0,4.817,1625,Run,7.4,2,0,0
Afternoon Run,Run,2022-09-24T21:01:19Z,1,77.5,129.6,3.713,1570.4,458,True,145.0,6.252,423,Run,2.1,2,0,0
Afternoon Run,Run,2022-09-24T00:23:51Z,3,76.8,165.0,3.494,7827.7,2293,True,181.0,6.253,2240,Run,12.4,2,0,0
Afternoon Run,Run,2022-09-22T20:01:59Z,1,,,3.658,3540.6,968,False,,0,968,Run,0,2,0,0
Evening Run,Run,2022-09-23T02:21:52Z,1,76.3,132.9,3.292,1711.9,738,True,149.0,3.929,520,Run,0.0,2,0,0
Evening Run,Run,2022-09-23T01:24:48Z,1,77.5,160.3,4.306,13107.8,3044,True,179.0,5.726,3044,Run,0.0,2,1,1
Afternoon Run,Run,2022-09-22T00:51:11Z,1,76.3,150.0,3.757,12878.3,4434,True,170.0,5.16,3428,Run,21.2,3,6,2
Afternoon Run,Run,2022-09-20T20:22:00Z,1,,,3.598,2414.0,671,False,,0,671,Run,0,2,0,0
Evening Run,Run,2022-09-21T01:21:23Z,2,76.4,151.6,3.692,10983.7,3992,True,171.0,5.017,2975,Run,18.1,3,2,2
Evening Run,Run,2022-09-21T01:07:05Z,1,78.3,138.4,3.911,680.4,187,True,152.0,4.96,174,Run,0.0,2,0,0
Evening Run,Run,2022-09-20T01:23:10Z,7,76.7,145.0,3.655,8932.7,3028,True,164.0,4.665,2444,Run,36.3,3,0,0
Morning Run,Run,2022-09-19T13:58:33Z,1,78.4,125.1,3.475,1396.8,556,True,144.0,4.587,402,Run,0.0,2,0,0
Evening Run,Run,2022-09-19T01:21:28Z,1,76.6,148.7,3.796,9566.3,4081,True,161.0,4.857,2520,Run,15.1,2,4,2
Evening Ride,Ride,2022-09-18T03:28:05Z,1,,,8.941,29504.6,3300,False,,0,3300,Ride,0,2,0,0
Evening Ride,Ride,2022-09-15T23:46:00Z,1,,,8.494,22933.2,2700,False,,0,2700,Ride,0,2,0,0
Evening Activity,Workout,2022-09-15T02:16:05Z,1,,,0.0,0.0,900,False,,0,900,Workout,0,2,0,0
Evening Run,Run,2022-09-14T01:28:20Z,1,79.0,164.5,4.42,9630.8,2242,True,186.0,5.67,2179,Run,2.2,3,0,0
Morning Run,Run,2022-09-13T13:41:10Z,1,76.9,127.9,3.455,3126.3,1003,True,141.0,4.687,905,Run,6.2,2,0,0
Morning Run,Run,2022-09-12T14:40:21Z,1,77.0,148.7,3.637,10744.7,2962,True,160.0,6.033,2954,Run,20.3,2,8,3
Morning Run,Run,2022-09-12T14:14:33Z,1,77.7,128.0,3.544,1552.4,438,True,145.0,4.327,438,Run,0.0,2,0,0
Lunch Run,Run,2022-09-11T18:50:00Z,1,,,3.353,3218.7,960,False,,0,960,Run,0,2,0,0
Evening Run,Run,2022-09-11T03:13:44Z,1,78.8,153.0,3.633,901.0,261,True,164.0,4.977,248,Run,2.5,1,0,0
Evening Run,Run,2022-09-11T01:42:18Z,1,78.2,159.9,3.869,18476.6,5326,True,182.0,5.633,4776,Run,25.9,2,11,4
Evening Run,Run,2022-09-10T02:15:20Z,1,77.3,155.8,3.582,3005.2,881,True,174.0,4.95,839,Run,3.5,3,0,0
Evening Run,Run,2022-09-10T01:34:50Z,1,78.0,149.8,3.961,8215.7,2127,True,176.0,6.278,2074,Run,0.0,2,3,1
Afternoon Run,Run,2022-09-10T00:13:26Z,6,75.4,129.1,3.449,1051.9,305,True,136.0,4.878,305,Run,0.0,1,0,0
Evening Run,Run,2022-09-08T22:48:00Z,1,,,1.788,321.9,180,False,,0,180,Run,0,2,0,0
Evening Run,Run,2022-09-09T01:57:29Z,1,76.1,140.6,3.637,12530.3,3767,True,160.0,5.89,3445,Run,17.5,2,0,0
Afternoon Run,Run,2022-09-08T00:54:27Z,1,76.5,150.6,3.75,15048.5,5102,True,167.0,5.199,4013,Run,28.2,4,8,4
Morning Run,Run,2022-09-06T14:29:33Z,1,76.1,152.1,3.654,14144.1,4831,True,168.0,5.749,3871,Run,18.4,5,5,0
Morning Run,Run,2022-09-05T12:55:00Z,1,,,3.576,12874.8,3600,False,,0,3600,Run,0,2,0,0
Evening Run,Run,2022-09-04T01:55:23Z,1,76.3,142.9,3.621,6282.0,1985,True,157.0,5.968,1735,Run,9.9,2,0,0
Morning Run,Run,2022-09-03T08:43:56Z,1,,,3.461,6437.4,1860,False,,0,1860,Run,0,2,0,0
Morning Run,Run,2022-09-02T14:27:16Z,1,76.9,149.5,3.418,2348.0,875,True,167.0,4.534,687,Run,4.8,1,0,0
Morning Run,Run,2022-09-02T13:37:53Z,1,78.3,170.3,4.186,11502.0,2748,True,185.0,6.147,2748,Run,21.1,1,6,0
Morning Run,Run,2022-09-02T13:08:34Z,1,76.9,131.2,3.555,2310.9,650,True,149.0,5.366,650,Run,2.1,1,1,0
Morning Run,Run,2022-09-01T13:40:04Z,1,76.6,148.4,3.691,14433.7,5013,True,166.0,5.152,3910,Run,23.0,3,1,0
Morning Run,Run,2022-08-31T14:29:52Z,1,76.9,147.5,3.663,8369.6,2592,True,160.0,5.733,2285,Run,12.9,3,0,0
Bike,Run,2022-08-30T14:05:00Z,1,,,0.0,0.0,2700,False,,0,2700,Run,0,2,0,0
Indoor bike,Ride,2022-08-29T14:09:19Z,1,,,8.973,29612.0,3300,False,,0,3300,Ride,0,4,0,0
Morning Run,Run,2022-08-27T15:47:30Z,3,74.9,144.5,3.518,19027.4,5804,True,162.0,4.795,5409,Run,5.4,4,1,0
Morning Run,Run,2022-08-26T13:58:39Z,1,75.5,135.6,3.559,11282.2,4191,True,148.0,6.375,3170,Run,15.9,2,1,0
Morning Run,Run,2022-08-25T15:27:37Z,1,76.5,140.5,2.993,823.1,567,True,157.0,3.836,275,Run,3.4,2,0,0
Morning Run,Run,2022-08-25T15:15:02Z,1,80.3,158.9,4.648,2398.4,526,True,171.0,6.094,516,Run,5.9,1,0,0
Morning Run,Run,2022-08-25T14:52:35Z,1,80.3,162.3,4.662,5515.2,1183,True,180.0,6.258,1183,Run,9.3,1,6,0
Morning Run,Run,2022-08-25T14:12:23Z,1,75.7,138.6,3.498,3200.8,915,True,162.0,4.523,915,Run,6.3,1,0,0
Morning Run,Run,2022-08-24T14:11:21Z,1,77.1,154.4,3.663,14496.4,5182,True,169.0,4.875,3958,Run,22.7,2,1,0
Morning Run,Run,2022-08-23T14:20:39Z,1,75.8,146.3,3.542,10045.8,3691,True,168.0,4.678,2836,Run,16.5,4,0,0
Evening Run,Run,2022-08-23T01:31:55Z,1,74.8,159.8,3.704,14498.2,4113,True,172.0,5.366,3914,Run,20.3,3,2,1
Morning Run,Run,2022-08-20T14:28:42Z,1,77.4,150.9,3.514,15333.5,6225,True,172.0,4.643,4364,Run,72.5,2,0,0
Morning Run,Run,2022-08-19T13:23:26Z,1,77.1,149.4,3.649,12813.1,4228,True,168.0,5.143,3511,Run,23.0,4,0,0
Evening Run,Run,2022-08-16T01:30:49Z,1,76.2,148.8,3.493,13033.8,4080,True,170.0,4.437,3731,Run,11.0,1,4,0
Morning Run,Run,2022-08-14T13:01:00Z,1,,,3.251,8046.7,2475,False,,0,2475,Run,0,2,0,0
Night Run,Run,2022-08-13T02:59:13Z,1,75.0,126.2,2.685,1626.8,606,True,134.0,3.298,606,Run,0.0,1,0,0
Chicago 5k,Run,2022-08-13T02:27:28Z,1,82.8,180.7,5.148,5034.8,978,True,188.0,7.033,978,Run,0.0,2,23,8
Evening Run,Run,2022-08-13T01:25:16Z,1,75.7,153.4,3.494,2575.0,771,True,166.0,4.66,737,Run,4.2,2,0,0
Evening Run,Run,2022-08-12T00:18:52Z,1,74.9,147.5,3.567,5371.4,1826,True,161.0,4.65,1506,Run,0.0,2,0,0
Evening Run,Run,2022-08-10T23:43:50Z,1,75.5,135.7,3.461,10424.4,3596,True,162.0,4.481,3012,Run,3.9,1,0,0
Night Run,Run,2022-08-10T03:07:00Z,1,,,3.353,6437.4,1920,False,,0,1920,Run,0,1,0,0
Evening Run,Run,2022-08-09T01:49:14Z,1,,,3.424,2896.8,846,False,,0,846,Run,0,1,0,0
Evening Run,Run,2022-08-09T00:34:10Z,1,77.1,159.6,4.165,9917.5,3801,True,179.0,5.716,2381,Run,0.0,1,0,0
Evening Run,Run,2022-08-08T00:53:30Z,1,74.8,127.8,3.091,5956.4,2439,True,144.0,4.22,1927,Run,2.2,1,0,0
Evening Run,Run,2022-08-07T01:28:19Z,1,75.1,138.3,3.184,3225.5,1147,True,147.0,4.0,1013,Run,0.0,1,0,0
Evening Run,Run,2022-08-07T01:07:24Z,1,68.9,141.9,3.03,1527.1,534,True,173.0,6.71,504,Run,0.0,1,0,0
Evening Run,Run,2022-08-07T00:49:35Z,1,83.9,173.2,5.321,1639.0,308,True,187.0,6.472,308,Run,0.0,1,8,4
Evening Run,Run,2022-08-07T00:35:17Z,1,82.6,170.1,5.239,3342.6,638,True,185.0,6.668,638,Run,0.0,1,6,2
Evening Run,Run,2022-08-06T23:57:02Z,1,76.2,142.1,3.6,3387.4,969,True,160.0,5.808,941,Run,0.0,1,1,0
Night Run,Run,2022-08-06T02:42:12Z,1,,,3.353,4023.4,1200,False,,0,1200,Run,0,1,0,0
Afternoon Run,Run,2022-08-05T21:27:56Z,1,,,3.373,12070.1,3578,False,,0,3578,Run,0,1,0,0
Evening Run,Run,2022-08-05T00:15:25Z,1,77.1,155.9,3.516,17793.4,5334,True,173.0,5.145,5061,Run,26.0,1,8,3
Evening Run,Run,2022-08-04T00:55:11Z,1,76.9,143.2,3.365,9057.8,3027,True,157.0,4.542,2692,Run,2.2,2,0,0
Evening Run,Run,2022-08-03T01:29:07Z,1,75.5,141.2,3.012,1686.6,806,True,151.0,3.659,560,Run,0.0,1,0,0
Evening Run,Run,2022-08-03T00:56:16Z,1,80.9,171.6,4.64,8059.1,1740,True,181.0,5.888,1737,Run,0.0,1,5,4
Evening Run,Run,2022-08-03T00:24:05Z,1,74.8,137.1,3.301,3138.9,1012,True,149.0,4.418,951,Run,0.0,1,0,0
Morning Run,Run,2022-08-01T11:51:57Z,1,77.6,138.6,3.315,10060.9,3792,True,161.0,4.705,3035,Run,5.5,2,2,0
Morning Run,Run,2022-07-31T11:12:07Z,1,77.6,148.5,3.603,18412.6,5942,True,167.0,5.878,5110,Run,0.0,2,7,4
Afternoon Run,Run,2022-07-30T20:37:11Z,1,78.3,151.0,3.559,1203.1,338,True,162.0,6.656,338,Run,0.0,1,0,0
Afternoon Run,Run,2022-07-30T20:01:08Z,1,78.3,142.8,3.482,5362.5,1945,True,156.0,5.214,1540,Run,0.0,1,2,0
Morning Run,Run,2022-07-29T13:09:17Z,1,77.4,163.4,3.507,3233.9,928,True,173.0,4.37,922,Run,0.0,1,1,0
Morning Run,Run,2022-07-29T11:51:22Z,1,77.8,129.2,3.502,3452.7,986,True,142.0,4.723,986,Run,0.0,1,2,0
Afternoon Run,Run,2022-07-28T20:32:25Z,1,78.7,140.6,3.576,7430.1,2464,True,159.0,4.256,2078,Run,0.0,2,1,0
Evening Run,Run,2022-07-28T00:35:20Z,1,76.9,153.8,3.561,13654.4,4662,True,187.0,4.54,3834,Run,7.5,2,4,1
Afternoon Run,Run,2022-07-26T22:41:00Z,1,,,3.353,12070.1,3600,False,,0,3600,Run,0,1,0,0
Evening Run,Run,2022-07-26T01:10:09Z,1,,,4.162,10084.2,2950,False,,6.87,2423,Run,5.8,2,7,5
Evening Run,Run,2022-07-26T00:45:09Z,1,,,3.3,2630.2,838,False,,4.828,797,Run,0.0,1,1,1
Morning Run,Run,2022-07-25T08:58:53Z,1,,,3.489,4023.4,1153,False,,0,1153,Run,0,1,0,0
Morning Run,Run,2022-07-25T11:24:06Z,1,,,3.518,4338.3,1576,False,,6.384,1233,Run,2.1,1,1,0
Afternoon Run,Run,2022-07-24T12:42:00Z,1,,,3.353,3218.7,960,False,,0,960,Run,0,1,0,0
Morning Run,Run,2022-07-23T08:04:00Z,1,,,3.658,19312.2,5280,False,,0,5280,Run,0,1,0,0
Morning Run,Run,2022-07-22T14:56:08Z,1,,,3.458,1770.3,512,False,,0,512,Run,0,1,0,0
Morning Run,Run,2022-07-22T11:15:01Z,1,,,3.648,13491.7,4393,False,,4.916,3698,Run,12.3,1,11,6
Morning Run,Run,2022-07-21T12:49:02Z,1,,,3.519,11781.1,3355,False,,5.44,3348,Run,6.5,3,2,2
Morning Run,Run,2022-07-17T12:05:00Z,1,,,3.461,15989.6,4620,False,,0,4620,Run,0,1,0,0
Morning Run,Run,2022-07-16T12:53:00Z,1,,,3.424,5632.7,1645,False,,0,1645,Run,0,1,0,0
Evening Run,Run,2022-07-15T23:47:00Z,1,,,3.381,11265.4,3332,False,,0,3332,Run,0,1,0,0
Evening Run,Run,2022-07-14T18:11:24Z,1,,,3.468,9656.1,2784,False,,0,2784,Run,0,2,0,0
Lunch Run,Run,2022-07-14T17:18:00Z,1,,,3.576,3218.7,900,False,,0,900,Run,0,1,0,0
Evening Run,Run,2022-07-13T23:24:48Z,1,,,3.775,12265.1,3479,False,,6.54,3249,Run,0.0,2,6,6
Morning run,Run,2022-07-12T08:25:00Z,1,,,3.576,9656.1,2700,False,,0,2700,Run,0,2,0,0
Morning Run,Run,2022-07-11T12:53:23Z,1,,,3.637,2458.4,771,False,,4.784,676,Run,0.0,3,0,0
Morning Run,Run,2022-07-11T12:23:35Z,1,,,4.625,6456.9,1396,False,,6.418,1396,Run,0.0,2,9,5
Morning Run,Run,2022-07-11T11:39:10Z,1,,,3.703,3336.1,1371,False,,5.062,901,Run,0.0,2,0,0
Evening Run,Run,2022-07-10T23:52:19Z,1,,,3.658,17702.8,4840,False,,0,4840,Run,0,3,0,0
Evening Run,Run,2022-07-10T00:11:36Z,1,,,3.523,1159.2,358,False,,4.568,329,Run,0.0,1,0,0
Evening Run,Run,2022-07-09T01:06:35Z,1,,,3.712,8039.6,2166,False,,4.86,2166,Run,5.1,2,0,0
Evening Run,Run,2022-07-09T00:38:16Z,1,,,3.831,4873.1,1362,False,,9.694,1272,Run,4.9,1,1,1
Morning Run,Run,2022-07-07T08:09:00Z,1,,,3.243,4345.2,1340,False,,0,1340,Run,0,1,0,0
Morning Run,Run,2022-07-07T07:01:48Z,1,,,4.967,6437.4,1296,False,,0,1296,Run,0,2,0,0
Morning Run,Run,2022-07-07T11:10:29Z,1,,,3.293,3194.2,973,False,,5.202,970,Run,0.0,2,0,0
Morning Run,Run,2022-07-06T11:27:06Z,1,,,3.462,8554.4,2537,False,,6.971,2471,Run,4.0,3,7,2
Afternoon Run,Run,2022-07-05T13:13:00Z,1,,,3.461,12874.8,3720,False,,0,3720,Run,0,2,0,0
Morning Run,Run,2022-07-04T12:21:33Z,1,,,4.68,6898.5,1667,False,,6.124,1474,Run,0.0,1,5,1
Morning Run,Run,2022-07-04T11:14:20Z,1,,,3.507,3226.3,923,False,,4.496,920,Run,0.0,1,1,0
Morning Run,Run,2022-07-03T11:38:06Z,1,,,3.521,16564.2,5211,False,,4.666,4704,Run,16.5,1,8,1
Morning Run,Run,2022-07-02T08:12:00Z,1,,,3.461,9656.1,2790,False,,0,2790,Run,0,1,0,0
Morning Run,Run,2022-07-01T07:18:00Z,1,,,3.545,12761.3,3600,False,,0,3600,Run,0,2,0,0
Morning Run,Run,2022-06-30T15:17:00Z,1,,,3.468,9656.1,2784,False,,0,2784,Run,0,2,0,0
Morning Run,Elliptical,2022-06-29T19:11:51Z,1,,,0.0,0.0,2700,False,,0,2700,Elliptical,0,1,0,0
Night Run,Run,2022-06-26T23:06:58Z,1,,,3.658,19312.2,5280,False,,0,5280,Run,0,5,0,0
Evening Run,Run,2022-06-26T00:22:56Z,1,,,3.489,9933.2,3293,False,,6.752,2847,Run,2.2,3,2,0
Treadmill,Run,2022-06-24T17:31:00Z,1,,,3.461,13290.0,3840,False,,0,3840,Run,0,2,0,0
Afternoon Run,Run,2022-06-23T20:48:00Z,1,,,3.353,11265.4,3360,False,,0,3360,Run,0,3,0,0
Morning Run,Run,2022-06-22T06:14:24Z,1,,,3.353,12874.8,3840,False,,0,3840,Run,0,3,0,0
Morning Run,Run,2022-06-21T08:53:00Z,1,,,3.543,11265.4,3180,False,,0,3180,Run,0,3,0,0
Morning Run,Run,2022-06-20T12:20:30Z,1,,,3.353,11265.4,3360,False,,0,3360,Run,0,4,0,0
Evening Run,Run,2022-06-19T00:19:04Z,1,,,3.483,16046.8,4707,False,,6.154,4607,Run,4.7,3,0,0
Evening Run,Run,2022-06-17T23:16:27Z,1,,,3.561,13013.9,3795,False,,7.518,3655,Run,5.4,2,1,0
Afternoon Run,Run,2022-06-16T20:18:00Z,1,,,2.978,9656.1,3243,False,,0,3243,Run,0,1,0,0
Lunch Run,Run,2022-06-15T16:09:00Z,1,,,3.461,12874.8,3720,False,,0,3720,Run,0,1,0,0
Morning Run,Run,2022-06-14T09:11:00Z,1,,,3.514,12070.1,3435,False,,0,3435,Run,0,1,0,0
Morning Run,Run,2022-06-13T15:51:00Z,1,,,3.499,3218.7,920,False,,0,920,Run,0,1,0,0
Morning Run,Run,2022-06-12T11:32:18Z,1,,,3.389,12954.6,4057,False,,5.574,3823,Run,4.0,2,2,0
Morning Run,Run,2022-06-11T12:37:01Z,1,,,3.827,12874.8,3364,False,,0,3364,Run,0,2,0,0
Morning Run,Run,2022-06-10T15:29:00Z,1,,,3.453,12874.8,3729,False,,0,3729,Run,0,2,0,0
Night Run,Run,2022-06-09T23:56:04Z,1,,,3.003,10791.2,3594,False,,5.662,3594,Run,0,3,0,0
Morning Run,Run,2022-06-08T12:00:27Z,1,,,3.719,12796.9,4166,False,,6.68,3441,Run,5.5,4,8,4
Morning Run,Run,2022-06-07T11:39:33Z,1,,,3.638,14029.4,4475,False,,6.304,3856,Run,4.0,4,8,2
Afternoon Run,Run,2022-06-06T17:17:00Z,1,,,3.499,3218.7,920,False,,0,920,Run,0,2,0,0
Morning Run,Run,2022-06-05T12:03:36Z,1,,,3.655,12332.4,3721,False,,5.202,3374,Run,6.9,4,7,6
Afternoon Run,Run,2022-06-04T13:35:00Z,1,,,3.45,6437.4,1866,False,,0,1866,Run,0,3,0,0
Morning Run,Run,2022-06-03T07:00:00Z,1,,,3.431,17702.8,5159,False,,0,5159,Run,0,1,0,0
Treadmill 🤢,Run,2022-06-02T15:25:00Z,1,,,3.461,12874.8,3720,False,,0,3720,Run,0,2,0,0
Morning Run,Run,2022-06-01T14:52:33Z,1,,,3.523,12301.9,4402,False,,11.577,3492,Run,7.0,7,0,0
Morning Activity,Rowing,2022-05-05T09:18:50Z,1,,,3.289,7500.0,2280,False,,0,2280,Rowing,0,2,0,0
Evening Ride,Ride,2022-05-05T02:59:00Z,1,,,8.315,24969.8,3003,False,,0,3003,Ride,0,3,0,0
Morning Ride,Ride,2022-05-03T08:40:00Z,1,,,9.107,32830.7,3605,False,,0,3605,Ride,0,2,0,0
Elliptical,Elliptical,2022-05-02T16:29:00Z,1,,,0.0,0.0,4200,False,,0,4200,Elliptical,0,4,0,0
Afternoon Ride,Ride,2022-05-02T03:00:00Z,1,,,8.785,30738.5,3499,False,,0,3499,Ride,0,6,0,0
Afternoon Run,Run,2022-03-30T00:19:14Z,1,,,3.683,13133.6,3918,False,,6.742,3566,Run,23.5,3,8,0
Morning Ride,Ride,2022-03-28T17:39:00Z,1,,,8.652,16093.5,1860,False,,0,1860,Ride,0,1,0,0
Treadmill run,Run,2022-03-28T15:06:00Z,1,,,3.353,6437.4,1920,False,,0,1920,Run,0,2,0,0
Afternoon Run,Run,2022-03-28T00:26:55Z,1,,,2.728,4828.0,1770,False,,0,1770,Run,0,2,0,0
Afternoon Run,Run,2022-03-27T23:45:53Z,1,,,3.353,5632.7,1680,False,,0,1680,Run,0,3,0,0
Afternoon Run,Run,2022-03-27T00:43:24Z,1,,,3.669,10237.8,3252,False,,7.56,2790,Run,15.5,4,0,0
Night Run,Run,2022-03-26T04:05:09Z,1,,,3.353,1609.4,480,False,,0,480,Run,0,1,0,0
Evening Run,Run,2022-03-26T02:07:00Z,1,,,3.389,11308.1,3466,False,,7.22,3337,Run,16.4,2,2,2
Night Run,Run,2022-03-25T00:20:47Z,1,,,3.442,18015.6,5234,False,,4.978,5234,Run,0,6,0,0
Afternoon Run,Run,2022-03-22T00:28:27Z,1,,,3.505,13035.7,3719,False,,0,3719,Run,0,4,0,0
Morning Run,Run,2022-03-20T09:40:53Z,1,,,3.445,11587.3,3364,False,,0,3364,Run,0,3,0,0
Lunch Ride,Ride,2022-03-18T10:18:38Z,1,,,8.726,19634.0,2250,False,,0,2250,Ride,0,5,0,0
Morning Run,Run,2022-03-18T16:00:27Z,1,,,3.46,3882.2,1244,False,,4.318,1122,Run,4.3,3,0,0
Recovery run,Run,2022-03-16T23:12:15Z,1,,,3.459,13300.3,4226,False,,6.303,3845,Run,22.0,3,4,0
Warmup,Run,2022-03-15T16:22:48Z,1,,,3.347,3939.2,1222,False,,5.392,1177,Run,6.8,1,0,0
4 mile tempo,Run,2022-03-15T15:53:12Z,1,,,4.79,6461.1,1349,False,,7.206,1349,Run,12.2,2,11,4
Cooldown,Run,2022-03-15T15:12:57Z,1,,,3.556,4018.3,1217,False,,5.12,1130,Run,4.9,1,0,0
Morning Run,Run,2022-03-14T17:28:25Z,1,,,3.381,960.1,291,False,,4.718,284,Run,3.3,1,0,0
Morning Run,Run,2022-03-14T16:36:50Z,1,,,3.398,7075.6,2426,False,,4.859,2082,Run,10.6,1,1,0
Morning Run,Run,2022-03-13T10:36:59Z,1,,,3.578,21082.4,5893,False,,0,5893,Run,0,5,0,0
Workout,Run,2022-03-12T01:57:00Z,1,,,5.109,7081.1,1386,False,,0,1386,Run,0,2,0,0
Warmup,Run,2022-03-11T23:18:00Z,1,,,3.45,5471.8,1586,False,,0,1586,Run,0,1,0,0
Cooldown,Run,2022-03-12T00:33:11Z,1,,,3.165,1699.7,540,False,,7.665,537,Run,0.0,1,12,4
Evening Run,Run,2022-03-11T03:11:46Z,1,,,3.273,8851.4,2704,False,,0,2704,Run,0,1,0,0
Afternoon Run,Run,2022-03-09T22:18:26Z,1,,,3.477,12755.3,3712,False,,5.35,3669,Run,20.3,3,4,2
Afternoon Run,Run,2022-03-09T00:19:11Z,1,,,3.703,13127.5,4058,False,,8.17,3545,Run,20.3,3,10,2
Morning Run,Run,2022-03-07T16:02:00Z,1,,,3.542,14806.8,4807,False,,5.164,4180,Run,21.7,1,3,3
Morning Run,Run,2022-03-06T08:22:00Z,1,,,3.613,19312.2,5345,False,,0,5345,Run,0,3,0,0
Afternoon Run,Run,2022-03-06T00:23:27Z,1,,,3.499,3743.8,1153,False,,8.224,1070,Run,6.5,1,0,0
Evening Run,Run,2022-03-05T02:33:23Z,1,,,3.55,10156.3,3360,False,,4.89,2861,Run,17.3,1,3,0
Evening Run,Run,2022-03-04T03:33:02Z,1,,,3.493,3339.2,1196,False,,4.377,956,Run,4.0,2,0,0
Mile reps,Run,2022-03-04T03:21:43Z,1,,,5.11,1543.1,312,False,,6.374,302,Run,0.0,2,1,0
Mile reps,Run,2022-03-04T03:12:37Z,1,,,5.046,1534.1,315,False,,6.385,304,Run,0.0,2,0,0
Mile reps,Run,2022-03-04T02:43:33Z,2,,,5.225,5125.3,1501,False,,8.284,981,Run,0.0,3,4,1
Evening Run,Run,2022-03-04T02:08:29Z,1,,,3.518,3215.6,917,False,,4.889,914,Run,0.0,2,0,0
Afternoon Run,Run,2022-03-02T00:03:26Z,1,,,3.484,15076.9,4450,False,,6.469,4328,Run,23.2,3,6,1
Recovery run,Run,2022-02-28T23:30:42Z,1,,,3.418,12889.7,3834,False,,5.414,3771,Run,20.7,3,0,0
