name,type,start_date,athlete_count,average_cadence,average_heartrate,average_speed,distance,elapsed_time,has_heartrate,max_heartrate,max_speed,moving_time,sport_type,total_elevation_gain,kudos_count,achievement_count,pr_count
Afternoon Workout,Workout,2022-12-08T23:06:33Z,1,,141.9,0.0,0.0,2130,True,158.0,0.0,2130,Workout,0,4,0,0
Night Run,Run,2022-12-08T07:09:18Z,1,77.6,167.9,6.866973886328725,6621.0,1763,True,182.0,8.532,1695,Run,11.4,10,2,2
Elliptical,Workout,2022-12-07T06:42:25Z,1,,143.6,0.0,0.0,3601,True,159.0,0.0,3601,Workout,0,7,0,0
Afternoon Workout,Workout,2022-12-06T01:38:29Z,1,,142.3,0.0,0.0,3646,True,166.0,0.0,3646,Workout,0,5,0,0
Afternoon Run,Run,2022-11-28T23:40:26Z,1,78.2,141.1,7.849692712906058,5805.7,2514,True,166.0,4.128,1699,Run,3.9,6,1,0
Afternoon Run,Run,2022-11-26T20:34:05Z,1,77.2,152.7,7.547101857062465,16102.7,4893,True,165.0,4.887,4531,Run,5.5,8,7,0
Afternoon Run,Run,2022-11-25T22:48:25Z,1,77.0,133.1,7.600566732785492,4898.0,1527,True,153.0,4.657,1388,Run,4.8,5,0,0
Afternoon Run,Run,2022-11-24T22:52:35Z,1,78.1,165.2,6.278651685393259,6459.4,2012,True,184.0,5.338,1512,Run,0.0,4,6,2
Turkey Trot,Run,2022-11-24T14:36:55Z,39,78.3,161.5,6.893446414803393,7213.7,1858,True,185.0,5.078,1854,Run,5.1,5,2,1
Evening Run,Run,2022-11-23T23:20:20Z,1,77.3,151.4,7.7521387283237,12883.2,4275,True,174.0,6.266,3723,Run,6.8,8,1,0
Evening Run,Run,2022-11-23T02:55:13Z,1,,,7.999522815389203,4828.0,1440,False,,0,1440,Run,0,4,0,0
Afternoon Run,Run,2022-11-23T01:39:46Z,1,76.3,155.1,7.81310806874454,3223.2,939,True,170.0,5.93,939,Run,0.0,4,2,1
Afternoon Run,Run,2022-11-21T23:39:35Z,1,76.2,157.4,7.5322662173546755,12878.1,4387,True,177.0,5.023,3616,Run,17.5,7,1,0
Morning Run,Run,2022-11-20T16:52:00Z,1,,,7.999522815389203,1609.4,480,False,,0,480,Run,0,3,0,0
Afternoon Run,Run,2022-11-20T00:46:21Z,1,75.3,151.1,7.875044039929536,9907.8,3034,True,169.0,5.91,2909,Run,15.3,7,0,0
Afternoon Run,Run,2022-11-18T22:44:15Z,1,75.9,139.8,8.152705167173252,6468.0,3061,True,163.0,4.562,1966,Run,10.4,8,0,0
Afternoon Run,Run,2022-11-18T00:05:07Z,1,79.8,172.3,5.883395481465234,8051.1,1809,True,185.0,5.856,1766,Run,15.5,10,2,0
Afternoon Run,Run,2022-11-17T22:56:29Z,1,75.3,137.4,7.912212389380531,4688.8,3349,True,153.0,5.154,1383,Run,5.1,6,0,0
Afternoon Run,Run,2022-11-16T22:56:24Z,1,74.9,153.3,7.667924528301887,9760.3,3126,True,170.0,5.6,2790,Run,14.2,6,0,0
Night Run,Run,2022-11-15T21:27:00Z,1,,,7.716455696202532,9656.1,2778,False,,0,2778,Run,0,5,0,0
Run,Run,2022-11-14T19:33:00Z,1,,,7.69211356466877,12552.9,3600,False,,0,3600,Run,0,6,0,0
With benjamin,Run,2022-11-13T21:40:57Z,2,75.4,154.5,8.047524752475248,11370.5,3706,True,172.0,9.492,3411,Run,11.6,8,1,1
Evening Run,Run,2022-11-13T02:12:20Z,1,74.2,151.7,11.346192893401016,4532.6,1917,True,172.0,2.67,1917,Run,0,3,0,0
Elliptical,Workout,2022-11-09T16:03:05Z,1,,136.5,0.0,0.0,3602,True,150.0,0.0,3602,Workout,0,4,0,0
Morning Activity,Elliptical,2022-11-08T17:06:00Z,1,,,0.0,0.0,3600,False,,0,3600,Elliptical,0,7,0,0
Afternoon Workout,Workout,2022-11-07T01:56:36Z,1,,143.9,0.0,0.0,3663,True,158.0,0.0,3663,Workout,0,5,0,0
Afternoon Run,Run,2022-11-05T22:01:20Z,6,77.5,157.3,10.597550375345714,3029.2,1224,True,174.0,4.103,1197,Run,158.0,7,1,0
Morning Run,Run,2022-11-05T17:57:00Z,5,77.1,164.6,8.314445133292002,4955.3,2043,True,176.0,4.314,1536,Run,105.6,5,0,0
Evening Workout,Workout,2022-11-01T02:07:38Z,1,,130.3,0.0,0.0,3659,True,151.0,0.0,3659,Workout,0,3,0,0
Afternoon Workout,Workout,2022-10-30T23:48:48Z,1,,132.0,0.0,0.0,3664,True,148.0,0.0,3664,Workout,0,3,0,0
Afternoon Run,Run,2022-10-28T00:49:26Z,1,78.2,138.9,8.680388349514564,698.5,231,True,154.0,4.08,226,Run,0.0,4,0,0
Afternoon Run,Run,2022-10-28T00:22:56Z,1,79.8,163.6,5.747246625241055,6450.0,1389,True,189.0,6.27,1382,Run,12.1,5,2,0
Afternoon Run,Run,2022-10-27T23:45:51Z,1,74.7,147.6,7.5322662173546755,3361.6,988,True,163.0,5.928,944,Run,6.4,4,0,0
Afternoon Run,Run,2022-10-27T00:33:24Z,1,75.2,139.5,7.624332006822059,8113.1,2592,True,159.0,4.859,2306,Run,10.8,5,0,0
Evening Run,Run,2022-10-25T21:42:00Z,1,,,7.450666666666668,7243.8,2012,False,,0,2012,Run,0,4,0,0
Afternoon Run,Run,2022-10-26T00:45:21Z,1,74.8,154.4,7.438269550748753,3461.7,960,True,167.0,4.378,960,Run,0.0,4,0,0
Evening Run,Run,2022-10-25T01:06:25Z,1,74.3,159.6,7.3850220264317175,12843.7,3648,True,173.0,5.718,3536,Run,23.3,5,0,0
Afternoon Run,Run,2022-10-22T21:07:46Z,1,74.7,135.6,7.312540894220283,9893.7,2743,True,151.0,6.314,2697,Run,18.3,5,2,0
Morning Run,Run,2022-10-21T17:34:34Z,1,74.3,147.0,7.758866068845821,6502.9,2836,True,168.0,5.602,1881,Run,12.2,3,0,0
Morning Run,Run,2022-10-20T16:45:23Z,1,75.3,137.9,7.82678727750219,3153.0,1471,True,163.0,5.642,920,Run,0.0,3,0,0
Morning Run,Run,2022-10-19T15:32:30Z,1,74.7,140.5,7.740952380952382,3136.0,1370,True,155.0,5.978,905,Run,2.4,2,1,0
Elliptical,Elliptical,2022-10-18T08:41:00Z,1,,,0.0,0.0,1800,False,,0,1800,Elliptical,0,2,0,0
Morning Workout,Workout,2022-10-17T14:16:25Z,1,,134.7,0.0,0.0,3348,True,164.0,0.0,3348,Workout,0,3,0,0
Elliptical,Workout,2022-10-16T17:44:59Z,1,,144.1,0.0,0.0,3928,True,161.0,0.0,3928,Workout,0,2,0,0
Elliptical,Workout,2022-10-15T21:18:37Z,1,,,0.0,0.0,2700,False,,0,2700,Workout,0,2,0,0
Evening Run,Run,2022-10-12T02:52:25Z,1,,,7.999522815389203,1126.5,336,False,,0,336,Run,0,2,0,0
Afternoon Run,Run,2022-10-12T00:43:41Z,3,75.5,137.6,7.5769491525423724,9794.1,3129,True,166.0,5.33,2767,Run,38.8,3,0,0
Afternoon Run,Run,2022-10-12T00:34:07Z,1,76.6,131.7,7.049250985545335,734.4,249,True,149.0,4.87,193,Run,0.0,2,0,0
Morning Run,Run,2022-10-10T15:15:59Z,1,75.4,139.8,7.734256055363323,6284.4,3283,True,161.0,5.51,1812,Run,9.2,2,0,0
Afternoon Run,Run,2022-10-10T00:12:19Z,1,75.0,136.2,7.427970091387428,6665.5,2534,True,166.0,5.884,1846,Run,11.7,1,0,0
Lunch Run,Run,2022-10-08T19:12:05Z,1,75.1,145.8,7.519596299411271,3121.3,913,True,165.0,5.03,875,Run,6.0,2,0,0
Afternoon Run,Run,2022-10-08T00:01:45Z,1,75.1,131.9,7.413598673300167,3871.2,1486,True,159.0,6.594,1070,Run,6.0,2,0,0
Evening Run,Run,2022-10-04T01:51:38Z,1,75.9,134.0,7.6899082568807335,1580.2,465,True,142.0,4.159,453,Run,0.0,1,0,0
Morning Run,Run,2022-10-03T14:32:19Z,1,75.9,142.6,7.725345622119816,10355.5,3804,True,158.0,4.986,2983,Run,18.4,2,0,0
Afternoon Run,Run,2022-10-01T20:09:39Z,1,74.7,152.3,7.8635004397537385,3558.0,1131,True,165.0,4.358,1043,Run,6.0,2,0,0
Morning Run,Run,2022-10-01T15:31:32Z,1,75.8,132.5,7.9450236966824646,2110.0,625,True,144.0,4.857,625,Run,44.7,1,0,0
Lunch Run,Run,2022-09-30T18:16:20Z,1,,,6.999582463465554,321.9,84,False,,0,84,Run,0,1,0,0
Morning Run,Run,2022-09-30T16:27:08Z,1,76.7,145.0,7.245380875202593,10895.6,4348,True,170.0,5.124,2943,Run,15.7,1,1,1
Evening Run,Run,2022-09-29T01:33:04Z,1,76.0,161.6,7.39928275862069,12601.4,4364,True,184.0,5.271,3476,Run,17.2,2,1,0
Evening Run,Run,2022-09-28T03:01:10Z,1,74.8,164.4,7.694320137693632,3098.8,918,True,180.0,4.107,889,Run,0.0,2,0,0
Evening Run,Run,2022-09-28T02:24:58Z,1,78.5,168.2,5.7349583066068,6440.3,1548,True,185.0,6.422,1377,Run,0.0,1,3,1
Evening Run,Run,2022-09-28T01:49:14Z,1,74.4,149.7,7.185212965443344,3225.5,1064,True,162.0,4.794,864,Run,0.0,2,0,0
Night Workout,Workout,2022-09-27T04:51:39Z,1,,153.8,0.0,0.0,2252,True,171.0,0.0,2252,Workout,0,1,0,0
Evening Run,Run,2022-09-27T02:00:30Z,1,75.3,139.9,7.314535042268885,3043.2,879,True,163.0,5.072,830,Run,0.0,1,0,0
Afternoon Run,Run,2022-09-24T21:20:31Z,1,77.0,157.0,7.48601730393525,5822.0,1744,True,172.0,4.817,1625,Run,7.4,2,0,0
Afternoon Run,Run,2022-09-24T21:01:19Z,1,77.5,129.6,7.2239159709130085,1570.4,458,True,145.0,6.252,423,Run,2.1,2,0,0
Afternoon Run,Run,2022-09-24T00:23:51Z,3,76.8,165.0,7.676702919290212,7827.7,2293,True,181.0,6.253,2240,Run,12.4,2,0,0
Afternoon Run,Run,2022-09-22T20:01:59Z,1,,,7.332531437944232,3540.6,968,False,,0,968,Run,0,2,0,0
Evening Run,Run,2022-09-23T02:21:52Z,1,76.3,132.9,8.147752126366951,1711.9,738,True,149.0,3.929,520,Run,0.0,2,0,0
Evening Run,Run,2022-09-23T01:24:48Z,1,77.5,160.3,6.229075708313981,13107.8,3044,True,179.0,5.726,3044,Run,0.0,2,1,1
Afternoon Run,Run,2022-09-22T00:51:11Z,1,76.3,150.0,7.139313281873836,12878.3,4434,True,170.0,5.16,3428,Run,21.2,3,6,2
Afternoon Run,Run,2022-09-20T20:22:00Z,1,,,7.454808226792663,2414.0,671,False,,0,671,Run,0,2,0,0
Evening Run,Run,2022-09-21T01:21:23Z,2,76.4,151.6,7.265005417118094,10983.7,3992,True,171.0,5.017,2975,Run,18.1,3,2,2
Evening Run,Run,2022-09-21T01:07:05Z,1,78.3,138.4,6.858194835080543,680.4,187,True,152.0,4.96,174,Run,0.0,2,0,0
Evening Run,Run,2022-09-20T01:23:10Z,7,76.7,145.0,7.338549931600547,8932.7,3028,True,164.0,4.665,2444,Run,36.3,3,0,0
Morning Run,Run,2022-09-19T13:58:33Z,1,78.4,125.1,7.718676258992805,1396.8,556,True,144.0,4.587,402,Run,0.0,2,0,0
Evening Run,Run,2022-09-19T01:21:28Z,1,76.6,148.7,7.065964172813488,9566.3,4081,True,161.0,4.857,2520,Run,15.1,2,4,2
Evening Ride,Ride,2022-09-18T03:28:05Z,1,,,2.9999328934123697,29504.6,3300,False,,0,3300,Ride,0,2,0,0
Evening Ride,Ride,2022-09-15T23:46:00Z,1,,,3.1578055097716033,22933.2,2700,False,,0,2700,Ride,0,2,0,0
Evening Activity,Workout,2022-09-15T02:16:05Z,1,,,0.0,0.0,900,False,,0,900,Workout,0,2,0,0
Evening Run,Run,2022-09-14T01:28:20Z,1,79.0,164.5,6.0684162895927605,9630.8,2242,True,186.0,5.67,2179,Run,2.2,3,0,0
Morning Run,Run,2022-09-13T13:41:10Z,1,76.9,127.9,7.763357452966715,3126.3,1003,True,141.0,4.687,905,Run,6.2,2,0,0
Morning Run,Run,2022-09-12T14:40:21Z,1,77.0,148.7,7.374869397855376,10744.7,2962,True,160.0,6.033,2954,Run,20.3,2,8,3
Morning Run,Run,2022-09-12T14:14:33Z,1,77.7,128.0,7.568397291196389,1552.4,438,True,145.0,4.327,438,Run,0.0,2,0,0
Lunch Run,Run,2022-09-11T18:50:00Z,1,,,7.999522815389203,3218.7,960,False,,0,960,Run,0,2,0,0
Evening Run,Run,2022-09-11T03:13:44Z,1,78.8,153.0,7.38298926507019,901.0,261,True,164.0,4.977,248,Run,2.5,1,0,0
Evening Run,Run,2022-09-11T01:42:18Z,1,78.2,159.9,6.932644094081158,18476.6,5326,True,182.0,5.633,4776,Run,25.9,2,11,4
Evening Run,Run,2022-09-10T02:15:20Z,1,77.3,155.8,7.488107202680068,3005.2,881,True,174.0,4.95,839,Run,3.5,3,0,0
Evening Run,Run,2022-09-10T01:34:50Z,1,78.0,149.8,6.7716233274425655,8215.7,2127,True,176.0,6.278,2074,Run,0.0,2,3,1
Afternoon Run,Run,2022-09-10T00:13:26Z,6,75.4,129.1,7.776862858799652,1051.9,305,True,136.0,4.878,305,Run,0.0,1,0,0
Evening Run,Run,2022-09-08T22:48:00Z,1,,,15.001342281879197,321.9,180,False,,0,180,Run,0,2,0,0
Evening Run,Run,2022-09-09T01:57:29Z,1,76.1,140.6,7.374869397855376,12530.3,3767,True,160.0,5.89,3445,Run,17.5,2,0,0
Afternoon Run,Run,2022-09-08T00:54:27Z,1,76.5,150.6,7.15264,15048.5,5102,True,167.0,5.199,4013,Run,28.2,4,8,4
Morning Run,Run,2022-09-06T14:29:33Z,1,76.1,152.1,7.340558292282431,14144.1,4831,True,168.0,5.749,3871,Run,18.4,5,5,0
Morning Run,Run,2022-09-05T12:55:00Z,1,,,7.500671140939598,12874.8,3600,False,,0,3600,Run,0,2,0,0
Evening Run,Run,2022-09-04T01:55:23Z,1,76.3,142.9,7.407456503728252,6282.0,1985,True,157.0,5.968,1735,Run,9.9,2,0,0
Morning Run,Run,2022-09-03T08:43:56Z,1,,,7.749898873158047,6437.4,1860,False,,0,1860,Run,0,2,0,0
Morning Run,Run,2022-09-02T14:27:16Z,1,76.9,149.5,7.847396138092451,2348.0,875,True,167.0,4.534,687,Run,4.8,1,0,0
Morning Run,Run,2022-09-02T13:37:53Z,1,78.3,170.3,6.407644529383661,11502.0,2748,True,185.0,6.147,2748,Run,21.1,1,6,0
Morning Run,Run,2022-09-02T13:08:34Z,1,76.9,131.2,7.544978902953586,2310.9,650,True,149.0,5.366,650,Run,2.1,1,1,0
Morning Run,Run,2022-09-01T13:40:04Z,1,76.6,148.4,7.266973719859117,14433.7,5013,True,166.0,5.152,3910,Run,23.0,3,1,0
Morning Run,Run,2022-08-31T14:29:52Z,1,76.9,147.5,7.322522522522523,8369.6,2592,True,160.0,5.733,2285,Run,12.9,3,0,0
Bike,Run,2022-08-30T14:05:00Z,1,,,0.0,0.0,2700,False,,0,2700,Run,0,2,0,0
Indoor bike,Ride,2022-08-29T14:09:19Z,1,,,2.9892343697759944,29612.0,3300,False,,0,3300,Ride,0,4,0,0
Morning Run,Run,2022-08-27T15:47:30Z,3,74.9,144.5,7.624332006822059,19027.4,5804,True,162.0,4.795,5409,Run,5.4,4,1,0
Morning Run,Run,2022-08-26T13:58:39Z,1,75.5,135.6,7.53649901657769,11282.2,4191,True,148.0,6.375,3170,Run,15.9,2,1,0
Morning Run,Run,2022-08-25T15:27:37Z,1,76.5,140.5,8.961710658202472,823.1,567,True,157.0,3.836,275,Run,3.4,2,0,0
Morning Run,Run,2022-08-25T15:15:02Z,1,80.3,158.9,5.770740103270224,2398.4,526,True,171.0,6.094,516,Run,5.9,1,0,0
Morning Run,Run,2022-08-25T14:52:35Z,1,80.3,162.3,5.7534105534105535,5515.2,1183,True,180.0,6.258,1183,Run,9.3,1,6,0
Morning Run,Run,2022-08-25T14:12:23Z,1,75.7,138.6,7.667924528301887,3200.8,915,True,162.0,4.523,915,Run,6.3,1,0,0
Morning Run,Run,2022-08-24T14:11:21Z,1,77.1,154.4,7.322522522522523,14496.4,5182,True,169.0,4.875,3958,Run,22.7,2,1,0
Morning Run,Run,2022-08-23T14:20:39Z,1,75.8,146.3,7.572670807453416,10045.8,3691,True,168.0,4.678,2836,Run,16.5,4,0,0
Evening Run,Run,2022-08-23T01:31:55Z,1,74.8,159.8,7.2414686825054,14498.2,4113,True,172.0,5.366,3914,Run,20.3,3,2,1
Morning Run,Run,2022-08-20T14:28:42Z,1,77.4,150.9,7.633010813887308,15333.5,6225,True,172.0,4.643,4364,Run,72.5,2,0,0
Morning Run,Run,2022-08-19T13:23:26Z,1,77.1,149.4,7.350616607289667,12813.1,4228,True,168.0,5.143,3511,Run,23.0,4,0,0
Evening Run,Run,2022-08-16T01:30:49Z,1,76.2,148.8,7.678900658459776,13033.8,4080,True,170.0,4.437,3731,Run,11.0,1,4,0
Morning Run,Run,2022-08-14T13:01:00Z,1,,,8.250507536142726,8046.7,2475,False,,0,2475,Run,0,2,0,0
Night Run,Run,2022-08-13T02:59:13Z,1,75.0,126.2,9.98972067039106,1626.8,606,True,134.0,3.298,606,Run,0.0,1,0,0
Chicago 5k,Run,2022-08-13T02:27:28Z,1,82.8,180.7,5.21025641025641,5034.8,978,True,188.0,7.033,978,Run,0.0,2,23,8
Evening Run,Run,2022-08-13T01:25:16Z,1,75.7,153.4,7.676702919290212,2575.0,771,True,166.0,4.66,737,Run,4.2,2,0,0
Evening Run,Run,2022-08-12T00:18:52Z,1,74.9,147.5,7.519596299411271,5371.4,1826,True,161.0,4.65,1506,Run,0.0,2,0,0
Evening Run,Run,2022-08-10T23:43:50Z,1,75.5,135.7,7.749898873158047,10424.4,3596,True,162.0,4.481,3012,Run,3.9,1,0,0
Night Run,Run,2022-08-10T03:07:00Z,1,,,7.999522815389203,6437.4,1920,False,,0,1920,Run,0,1,0,0
Evening Run,Run,2022-08-09T01:49:14Z,1,,,7.8336448598130834,2896.8,846,False,,0,846,Run,0,1,0,0
Evening Run,Run,2022-08-09T00:34:10Z,1,77.1,159.6,6.439951980792317,9917.5,3801,True,179.0,5.716,2381,Run,0.0,1,0,0
Evening Run,Run,2022-08-08T00:53:30Z,1,74.8,127.8,8.677580071174377,5956.4,2439,True,144.0,4.22,1927,Run,2.2,1,0,0
Evening Run,Run,2022-08-07T01:28:19Z,1,75.1,138.3,8.424120603015075,3225.5,1147,True,147.0,4.0,1013,Run,0.0,1,0,0
Evening Run,Run,2022-08-07T01:07:24Z,1,68.9,141.9,8.852277227722773,1527.1,534,True,173.0,6.71,504,Run,0.0,1,0,0
Evening Run,Run,2022-08-07T00:49:35Z,1,83.9,173.2,5.040856981770345,1639.0,308,True,187.0,6.472,308,Run,0.0,1,8,4
Evening Run,Run,2022-08-07T00:35:17Z,1,82.6,170.1,5.119755678564612,3342.6,638,True,185.0,6.668,638,Run,0.0,1,6,2
Evening Run,Run,2022-08-06T23:57:02Z,1,76.2,142.1,7.450666666666668,3387.4,969,True,160.0,5.808,941,Run,0.0,1,1,0
Night Run,Run,2022-08-06T02:42:12Z,1,,,7.999522815389203,4023.4,1200,False,,0,1200,Run,0,1,0,0
Afternoon Run,Run,2022-08-05T21:27:56Z,1,,,7.952090127482953,12070.1,3578,False,,0,3578,Run,0,1,0,0
Evening Run,Run,2022-08-05T00:15:25Z,1,77.1,155.9,7.628668941979522,17793.4,5334,True,173.0,5.145,5061,Run,26.0,1,8,3
Evening Run,Run,2022-08-04T00:55:11Z,1,76.9,143.2,7.970995542347697,9057.8,3027,True,157.0,4.542,2692,Run,2.2,2,0,0
Evening Run,Run,2022-08-03T01:29:07Z,1,75.5,141.2,8.905179282868525,1686.6,806,True,151.0,3.659,560,Run,0.0,1,0,0
Evening Run,Run,2022-08-03T00:56:16Z,1,80.9,171.6,5.780689655172415,8059.1,1740,True,181.0,5.888,1737,Run,0.0,1,5,4
Evening Run,Run,2022-08-03T00:24:05Z,1,74.8,137.1,8.125537715843684,3138.9,1012,True,149.0,4.418,951,Run,0.0,1,0,0
Morning Run,Run,2022-08-01T11:51:57Z,1,77.6,138.6,8.091221719457012,10060.9,3792,True,161.0,4.705,3035,Run,5.5,2,2,0
Morning Run,Run,2022-07-31T11:12:07Z,1,77.6,148.5,7.4444629475437125,18412.6,5942,True,167.0,5.878,5110,Run,0.0,2,7,4
Afternoon Run,Run,2022-07-30T20:37:11Z,1,78.3,151.0,7.53649901657769,1203.1,338,True,162.0,6.656,338,Run,0.0,1,0,0
Afternoon Run,Run,2022-07-30T20:01:08Z,1,78.3,142.8,7.70315910396324,5362.5,1945,True,156.0,5.214,1540,Run,0.0,1,2,0
Morning Run,Run,2022-07-29T13:09:17Z,1,77.4,163.4,7.64824636441403,3233.9,928,True,173.0,4.37,922,Run,0.0,1,1,0
Morning Run,Run,2022-07-29T11:51:22Z,1,77.8,129.2,7.659166190748145,3452.7,986,True,142.0,4.723,986,Run,0.0,1,2,0
Afternoon Run,Run,2022-07-28T20:32:25Z,1,78.7,140.6,7.500671140939598,7430.1,2464,True,159.0,4.256,2078,Run,0.0,2,1,0
Evening Run,Run,2022-07-28T00:35:20Z,1,76.9,153.8,7.5322662173546755,13654.4,4662,True,187.0,4.54,3834,Run,7.5,2,4,1
Afternoon Run,Run,2022-07-26T22:41:00Z,1,,,7.999522815389203,12070.1,3600,False,,0,3600,Run,0,1,0,0
Evening Run,Run,2022-07-26T01:10:09Z,1,,,6.444593945218644,10084.2,2950,False,,6.87,2423,Run,5.8,2,7,5
Evening Run,Run,2022-07-26T00:45:09Z,1,,,8.128,2630.2,838,False,,4.828,797,Run,0.0,1,1,1
Morning Run,Run,2022-07-25T08:58:53Z,1,,,7.6877042132416165,4023.4,1153,False,,0,1153,Run,0,1,0,0
Morning Run,Run,2022-07-25T11:24:06Z,1,,,7.624332006822059,4338.3,1576,False,,6.384,1233,Run,2.1,1,1,0
Afternoon Run,Run,2022-07-24T12:42:00Z,1,,,7.999522815389203,3218.7,960,False,,0,960,Run,0,1,0,0
Morning Run,Run,2022-07-23T08:04:00Z,1,,,7.332531437944232,19312.2,5280,False,,0,5280,Run,0,1,0,0
Morning Run,Run,2022-07-22T14:56:08Z,1,,,7.756622325043378,1770.3,512,False,,0,512,Run,0,1,0,0
Morning Run,Run,2022-07-22T11:15:01Z,1,,,7.352631578947368,13491.7,4393,False,,4.916,3698,Run,12.3,1,11,6
Morning Run,Run,2022-07-21T12:49:02Z,1,,,7.622165387894289,11781.1,3355,False,,5.44,3348,Run,6.5,3,2,2
Morning Run,Run,2022-07-17T12:05:00Z,1,,,7.749898873158047,15989.6,4620,False,,0,4620,Run,0,1,0,0
Morning Run,Run,2022-07-16T12:53:00Z,1,,,7.8336448598130834,5632.7,1645,False,,0,1645,Run,0,1,0,0
Evening Run,Run,2022-07-15T23:47:00Z,1,,,7.933274179236914,11265.4,3332,False,,0,3332,Run,0,1,0,0
Evening Run,Run,2022-07-14T18:11:24Z,1,,,7.734256055363323,9656.1,2784,False,,0,2784,Run,0,2,0,0
Lunch Run,Run,2022-07-14T17:18:00Z,1,,,7.500671140939598,3218.7,900,False,,0,900,Run,0,1,0,0
Evening Run,Run,2022-07-13T23:24:48Z,1,,,7.105271523178808,12265.1,3479,False,,6.54,3249,Run,0.0,2,6,6
Morning run,Run,2022-07-12T08:25:00Z,1,,,7.500671140939598,9656.1,2700,False,,0,2700,Run,0,2,0,0
Morning Run,Run,2022-07-11T12:53:23Z,1,,,7.374869397855376,2458.4,771,False,,4.784,676,Run,0.0,3,0,0
Morning Run,Run,2022-07-11T12:23:35Z,1,,,5.799437837837838,6456.9,1396,False,,6.418,1396,Run,0.0,2,9,5
Morning Run,Run,2022-07-11T11:39:10Z,1,,,7.243424250607616,3336.1,1371,False,,5.062,901,Run,0.0,2,0,0
Evening Run,Run,2022-07-10T23:52:19Z,1,,,7.332531437944232,17702.8,4840,False,,0,4840,Run,0,3,0,0
Evening Run,Run,2022-07-10T00:11:36Z,1,,,7.613511212035196,1159.2,358,False,,4.568,329,Run,0.0,1,0,0
Evening Run,Run,2022-07-09T01:06:35Z,1,,,7.225862068965517,8039.6,2166,False,,4.86,2166,Run,5.1,2,0,0
Evening Run,Run,2022-07-09T00:38:16Z,1,,,7.001409553641347,4873.1,1362,False,,9.694,1272,Run,4.9,1,1,1
Morning Run,Run,2022-07-07T08:09:00Z,1,,,8.27086031452359,4345.2,1340,False,,0,1340,Run,0,1,0,0
Morning Run,Run,2022-07-07T07:01:48Z,1,,,5.400120797261929,6437.4,1296,False,,0,1296,Run,0,2,0,0
Morning Run,Run,2022-07-07T11:10:29Z,1,,,8.145277862131794,3194.2,973,False,,5.202,970,Run,0.0,2,0,0
Morning Run,Run,2022-07-06T11:27:06Z,1,,,7.7476603119584055,8554.4,2537,False,,6.971,2471,Run,4.0,3,7,2
Afternoon Run,Run,2022-07-05T13:13:00Z,1,,,7.749898873158047,12874.8,3720,False,,0,3720,Run,0,2,0,0
Morning Run,Run,2022-07-04T12:21:33Z,1,,,5.731282051282053,6898.5,1667,False,,6.124,1474,Run,0.0,1,5,1
Morning Run,Run,2022-07-04T11:14:20Z,1,,,7.64824636441403,3226.3,923,False,,4.496,920,Run,0.0,1,1,0
Morning Run,Run,2022-07-03T11:38:06Z,1,,,7.617835842090316,16564.2,5211,False,,4.666,4704,Run,16.5,1,8,1
Morning Run,Run,2022-07-02T08:12:00Z,1,,,7.749898873158047,9656.1,2790,False,,0,2790,Run,0,1,0,0
Morning Run,Run,2022-07-01T07:18:00Z,1,,,7.566262341325812,12761.3,3600,False,,0,3600,Run,0,2,0,0
Morning Run,Run,2022-06-30T15:17:00Z,1,,,7.734256055363323,9656.1,2784,False,,0,2784,Run,0,2,0,0
Morning Run,Elliptical,2022-06-29T19:11:51Z,1,,,0.0,0.0,2700,False,,0,2700,Elliptical,0,1,0,0
Night Run,Run,2022-06-26T23:06:58Z,1,,,7.332531437944232,19312.2,5280,False,,0,5280,Run,0,5,0,0
Evening Run,Run,2022-06-26T00:22:56Z,1,,,7.6877042132416165,9933.2,3293,False,,6.752,2847,Run,2.2,3,2,0
Treadmill,Run,2022-06-24T17:31:00Z,1,,,7.749898873158047,13290.0,3840,False,,0,3840,Run,0,2,0,0
Afternoon Run,Run,2022-06-23T20:48:00Z,1,,,7.999522815389203,11265.4,3360,False,,0,3360,Run,0,3,0,0
Morning Run,Run,2022-06-22T06:14:24Z,1,,,7.999522815389203,12874.8,3840,False,,0,3840,Run,0,3,0,0
Morning Run,Run,2022-06-21T08:53:00Z,1,,,7.570533446232005,11265.4,3180,False,,0,3180,Run,0,3,0,0
Morning Run,Run,2022-06-20T12:20:30Z,1,,,7.999522815389203,11265.4,3360,False,,0,3360,Run,0,4,0,0
Evening Run,Run,2022-06-19T00:19:04Z,1,,,7.700947459086994,16046.8,4707,False,,6.154,4607,Run,4.7,3,0,0
Evening Run,Run,2022-06-17T23:16:27Z,1,,,7.5322662173546755,13013.9,3795,False,,7.518,3655,Run,5.4,2,1,0
Afternoon Run,Run,2022-06-16T20:18:00Z,1,,,9.006850235057085,9656.1,3243,False,,0,3243,Run,0,1,0,0
Lunch Run,Run,2022-06-15T16:09:00Z,1,,,7.749898873158047,12874.8,3720,False,,0,3720,Run,0,1,0,0
Morning Run,Run,2022-06-14T09:11:00Z,1,,,7.633010813887308,12070.1,3435,False,,0,3435,Run,0,1,0,0
Morning Run,Run,2022-06-13T15:51:00Z,1,,,7.665733066590455,3218.7,920,False,,0,920,Run,0,1,0,0
Morning Run,Run,2022-06-12T11:32:18Z,1,,,7.914547064030688,12954.6,4057,False,,5.574,3823,Run,4.0,2,2,0
